player_id,elo_overall,elo_hard,elo_clay,elo_grass,elo_carpet
223939,1497.3,1500.0,1500.0,1492.2,1500.0
223938,1496.1,1500.0,1500.0,1493.7,1500.0
201132,1487.6,1468.1,1489.8,1502.9,1465.3
212368,1360.9,1432.9,1413.0,1403.0,1500.0
224286,1494.2,1500.0,1500.0,1487.8,1500.0
209587,1483.8,1500.0,1500.0,1479.6,1500.0
209585,1479.4,1500.0,1478.6,1491.7,1500.0
227692,1500.1,1500.0,1500.0,1500.0,1500.0
226584,1513.7,1500.0,1526.8,1500.0,1482.9
209586,1480.3,1500.0,1500.0,1477.0,1500.0
106629,1625.1,1531.5,1614.3,1495.9,1402.8
228046,1486.6,1500.0,1500.0,1477.2,1500.0
223838,1473.1,1500.0,1500.0,1459.5,1500.0
228045,1464.8,1500.0,1500.0,1457.1,1500.0
228044,1478.8,1500.0,1500.0,1473.0,1500.0
228043,1483.4,1500.0,1500.0,1478.9,1500.0
202515,1493.4,1482.3,1500.0,1500.0,1485.5
200945,1626.8,1602.8,1549.9,1593.1,1514.0
203730,1497.7,1480.7,1485.1,1500.0,1500.0
228053,1451.4,1500.0,1442.5,1500.0,1500.0
228047,1482.1,1477.6,1500.0,1500.0,1500.0
227081,1471.1,1463.3,1500.0,1500.0,1500.0
108374,1562.0,1564.3,1390.3,1527.7,1500.0
211137,1469.5,1500.0,1483.0,1480.3,1500.0
211136,1468.0,1500.0,1461.4,1500.0,1500.0
110127,1524.1,1500.0,1525.3,1500.0,1500.0
202923,1493.7,1500.0,1487.9,1500.0,1500.0
211130,1469.0,1500.0,1461.2,1500.0,1500.0
211129,1458.2,1500.0,1449.2,1500.0,1500.0
211133,1465.5,1481.0,1474.0,1500.0,1500.0
211134,1485.7,1500.0,1478.4,1500.0,1500.0
211131,1497.5,1500.0,1494.9,1500.0,1500.0
107853,1466.1,1500.0,1461.0,1500.0,1500.0
109987,1461.9,1500.0,1456.1,1500.0,1500.0
100215,1545.1,1467.4,1533.8,1532.1,1472.6
109997,1487.4,1500.0,1482.9,1500.0,1500.0
109984,1464.0,1500.0,1452.1,1500.0,1500.0
108364,1475.9,1500.0,1450.7,1500.0,1500.0
109990,1490.0,1500.0,1483.3,1500.0,1500.0
106875,1474.4,1487.4,1470.2,1500.0,1500.0
109986,1491.1,1500.0,1488.8,1500.0,1500.0
223944,1476.3,1500.0,1469.4,1500.0,1500.0
223692,1461.3,1500.0,1452.9,1500.0,1500.0
224007,1490.1,1500.0,1486.3,1500.0,1500.0
100303,1602.9,1583.3,1563.7,1444.0,1529.4
109981,1491.2,1500.0,1469.8,1500.0,1500.0
107394,1389.2,1500.0,1345.7,1500.0,1487.5
228054,1486.4,1500.0,1482.8,1500.0,1500.0
228067,1483.3,1500.0,1500.0,1479.0,1500.0
228060,1484.7,1500.0,1500.0,1478.5,1500.0
200946,1451.0,1464.3,1453.2,1500.0,1502.7
226254,1483.9,1500.0,1469.7,1500.0,1500.0
228069,1493.1,1500.0,1500.0,1486.5,1500.0
203705,1404.3,1500.0,1397.8,1500.0,1481.0
228071,1482.6,1500.0,1500.0,1477.2,1500.0
223774,1465.9,1500.0,1500.0,1452.9,1500.0
223844,1471.5,1500.0,1500.0,1460.1,1500.0
223847,1477.5,1500.0,1500.0,1466.2,1500.0
228068,1483.3,1500.0,1500.0,1480.3,1500.0
228061,1484.0,1500.0,1500.0,1480.0,1500.0
224857,1499.3,1500.0,1500.0,1498.8,1500.0
228058,1481.3,1500.0,1475.4,1500.0,1500.0
228059,1494.8,1500.0,1489.7,1500.0,1500.0
228057,1488.0,1500.0,1484.4,1500.0,1500.0
228056,1498.9,1500.0,1496.0,1500.0,1500.0
228055,1482.7,1500.0,1476.7,1500.0,1500.0
228064,1484.0,1500.0,1500.0,1480.0,1500.0
224931,1497.2,1500.0,1500.0,1495.5,1500.0
224021,1478.3,1500.0,1500.0,1482.1,1480.3
223891,1462.2,1500.0,1496.6,1454.2,1500.0
228062,1488.8,1500.0,1500.0,1477.3,1500.0
227654,1498.5,1500.0,1500.0,1500.9,1500.0
200250,1401.6,1357.8,1481.2,1486.6,1424.6
228066,1482.6,1500.0,1500.0,1478.8,1500.0
228065,1487.2,1500.0,1500.0,1481.8,1500.0
225645,1483.2,1500.0,1500.0,1478.8,1500.0
228063,1483.4,1500.0,1500.0,1478.4,1500.0
211109,1490.5,1500.0,1483.6,1500.0,1500.0
211111,1467.6,1500.0,1461.2,1500.0,1500.0
223946,1481.8,1500.0,1477.1,1500.0,1500.0
223945,1487.6,1500.0,1484.9,1500.0,1500.0
223943,1471.6,1500.0,1496.9,1457.7,1500.0
211110,1490.5,1500.0,1487.8,1500.0,1500.0
209748,1504.8,1500.0,1503.2,1500.0,1500.0
211112,1453.0,1500.0,1441.1,1500.0,1500.0
212463,1386.9,1457.2,1387.7,1500.0,1500.0
107439,1494.7,1500.0,1483.5,1500.0,1500.0
228076,1484.0,1480.0,1500.0,1500.0,1500.0
225756,1541.3,1540.5,1500.0,1500.0,1493.4
228072,1496.5,1500.0,1500.0,1486.0,1500.0
201241,1431.1,1457.2,1463.6,1473.0,1500.0
228078,1484.0,1480.0,1500.0,1500.0,1500.0
228077,1500.0,1500.0,1500.0,1500.0,1500.0
211440,1461.0,1476.4,1481.2,1500.0,1500.0
228079,1481.7,1480.0,1500.0,1500.0,1500.0
228080,1484.0,1480.0,1500.0,1500.0,1500.0
200328,1531.5,1546.1,1414.9,1465.0,1498.9
228073,1470.4,1500.0,1462.7,1500.0,1500.0
228074,1487.7,1500.0,1481.8,1500.0,1500.0
211127,1468.5,1500.0,1462.0,1500.0,1500.0
100204,1551.5,1533.1,1446.8,1472.9,1490.1
211157,1465.9,1500.0,1500.0,1454.8,1500.0
100211,1515.8,1513.5,1518.4,1426.3,1406.4
228082,1483.3,1500.0,1500.0,1477.6,1500.0
228081,1481.1,1500.0,1500.0,1475.4,1500.0
227681,1466.3,1500.0,1480.7,1477.1,1500.0
223957,1483.2,1500.0,1478.8,1500.0,1500.0
109964,1516.6,1500.0,1518.2,1500.0,1500.0
223856,1469.9,1500.0,1451.8,1500.0,1500.0
211170,1472.0,1500.0,1500.0,1458.9,1500.0
109978,1514.2,1500.0,1514.8,1500.0,1500.0
228084,1501.4,1500.0,1502.0,1500.0,1500.0
228083,1486.7,1500.0,1483.9,1500.0,1500.0
109975,1465.7,1500.0,1462.2,1500.0,1500.0
208953,1470.3,1500.0,1461.9,1500.0,1500.0
109969,1484.0,1500.0,1480.0,1500.0,1500.0
109968,1500.7,1500.0,1500.2,1500.0,1500.0
109979,1483.9,1500.0,1479.7,1500.0,1500.0
228087,1493.5,1500.0,1488.0,1500.0,1500.0
228086,1498.1,1500.0,1496.5,1500.0,1500.0
200931,1916.9,1679.2,1750.7,1677.2,1612.9
224620,1497.6,1500.0,1496.3,1500.0,1500.0
211119,1465.8,1500.0,1456.2,1500.0,1500.0
211120,1465.9,1500.0,1460.7,1500.0,1500.0
211114,1461.0,1500.0,1454.5,1500.0,1500.0
110304,1454.9,1500.0,1437.2,1500.0,1500.0
211121,1450.4,1476.0,1468.2,1480.1,1500.0
211125,1468.2,1500.0,1461.3,1500.0,1500.0
211124,1490.8,1500.0,1482.6,1500.0,1500.0
211123,1490.5,1500.0,1487.5,1500.0,1500.0
211092,1484.8,1500.0,1500.0,1469.7,1500.0
211117,1481.3,1500.0,1478.4,1500.0,1500.0
202543,1513.7,1500.0,1514.3,1500.0,1500.0
211118,1495.8,1500.0,1493.8,1500.0,1500.0
110309,1479.1,1500.0,1473.0,1500.0,1500.0
211122,1443.1,1442.1,1497.2,1500.0,1500.0
228088,1491.2,1500.0,1487.5,1500.0,1500.0
228085,1495.9,1500.0,1491.2,1500.0,1500.0
227695,1466.0,1500.0,1454.4,1500.0,1500.0
226273,1462.5,1500.0,1454.1,1500.0,1500.0
100284,1780.2,1802.7,1799.2,1931.3,1643.7
100255,1631.6,1571.7,1838.2,1883.1,1604.8
100286,1615.8,1561.9,1643.5,1407.7,1541.1
100243,1464.8,1516.4,1539.1,1625.5,1345.7
201244,1491.6,1475.9,1547.5,1507.9,1368.2
100245,1550.1,1493.1,1549.7,1527.3,1429.5
227597,1481.0,1500.0,1496.5,1500.0,1478.9
228091,1491.7,1500.0,1488.7,1500.0,1500.0
228090,1483.0,1500.0,1478.5,1500.0,1500.0
228089,1496.2,1500.0,1492.2,1500.0,1500.0
226258,1423.9,1500.0,1402.8,1500.0,1500.0
224553,1485.6,1500.0,1481.2,1500.0,1500.0
224153,1492.0,1500.0,1489.2,1500.0,1500.0
228092,1483.6,1500.0,1479.3,1500.0,1500.0
228093,1496.3,1500.0,1492.7,1500.0,1500.0
109928,1499.6,1500.0,1500.0,1498.0,1500.0
224250,1488.0,1500.0,1482.9,1500.0,1500.0
228095,1487.9,1500.0,1482.9,1500.0,1500.0
200880,1539.5,1509.1,1521.4,1517.8,1500.0
200952,1627.6,1570.3,1586.3,1446.7,1502.4
228096,1491.4,1500.0,1488.4,1500.0,1500.0
228097,1486.4,1500.0,1482.0,1500.0,1500.0
227608,1478.7,1500.0,1475.6,1500.0,1500.0
223663,1469.2,1480.0,1482.0,1500.0,1500.0
227741,1491.8,1480.9,1500.0,1500.0,1500.0
228099,1487.1,1477.8,1500.0,1500.0,1500.0
223962,1494.6,1486.6,1500.0,1500.0,1500.0
227289,1491.9,1500.0,1488.4,1500.0,1500.0
108314,1459.0,1477.0,1500.0,1464.2,1500.0
110123,1510.8,1415.0,1500.0,1552.0,1434.7
110323,1445.9,1417.7,1500.0,1500.0,1500.0
211143,1524.9,1522.9,1500.0,1500.0,1500.0
211144,1483.6,1479.1,1500.0,1500.0,1500.0
224012,1481.2,1477.1,1500.0,1500.0,1500.0
200400,1544.5,1584.9,1445.6,1582.0,1522.9
224010,1484.5,1476.4,1500.0,1500.0,1500.0
200213,1662.3,1560.8,1596.8,1558.3,1500.0
228100,1496.1,1500.0,1497.7,1500.0,1500.0
225489,1480.2,1478.4,1500.0,1500.0,1500.0
227530,1507.7,1483.5,1517.4,1500.0,1500.0
220218,1485.7,1500.0,1482.3,1500.0,1500.0
224014,1473.8,1481.1,1500.0,1500.0,1478.0
224013,1495.4,1500.0,1497.6,1500.0,1481.8
223885,1490.6,1475.7,1500.0,1500.0,1500.0
227664,1481.2,1480.0,1492.4,1500.0,1500.0
228102,1496.7,1501.2,1500.0,1500.0,1500.0
227592,1485.6,1461.2,1500.0,1500.0,1495.9
224020,1498.4,1500.0,1500.0,1500.0,1485.2
224017,1483.7,1500.0,1500.0,1500.0,1478.8
224019,1481.2,1500.0,1500.0,1500.0,1477.9
223895,1481.6,1500.0,1500.0,1500.0,1473.1
224018,1480.6,1500.0,1500.0,1500.0,1478.8
109828,1507.4,1500.0,1501.6,1500.0,1500.0
100233,1589.6,1559.3,1607.0,1454.1,1447.4
223966,1483.2,1500.0,1479.9,1500.0,1500.0
223967,1479.7,1500.0,1476.0,1500.0,1500.0
223968,1483.2,1500.0,1478.9,1500.0,1500.0
223975,1469.7,1500.0,1461.7,1500.0,1500.0
223965,1481.7,1500.0,1467.9,1500.0,1500.0
223974,1472.8,1500.0,1467.8,1500.0,1500.0
223972,1484.4,1500.0,1480.1,1500.0,1500.0
223971,1487.4,1500.0,1482.8,1500.0,1500.0
223976,1495.1,1500.0,1492.3,1500.0,1500.0
223969,1483.3,1500.0,1478.9,1500.0,1500.0
223970,1515.7,1500.0,1519.0,1500.0,1500.0
104828,1447.7,1500.0,1436.7,1500.0,1500.0
223861,1466.5,1500.0,1478.7,1480.0,1500.0
226431,1581.5,1500.0,1596.7,1500.0,1500.0
226963,1578.1,1537.6,1525.5,1528.1,1500.0
223561,1441.9,1500.0,1446.1,1476.1,1500.0
223540,1470.2,1481.3,1478.8,1500.0,1500.0
200206,1422.4,1480.5,1480.0,1428.2,1500.0
223552,1485.1,1480.0,1479.0,1494.6,1500.0
228103,1481.1,1500.0,1479.2,1500.0,1500.0
100262,1645.8,1606.1,1528.7,1462.0,1529.0
107969,1642.5,1536.4,1590.6,1500.0,1500.0
107561,1667.3,1506.4,1646.2,1556.8,1473.1
100228,1700.3,1620.1,1735.8,1509.1,1579.8
223770,1492.1,1500.0,1488.2,1500.0,1489.2
228104,1488.3,1500.0,1486.1,1500.0,1500.0
223483,1497.4,1500.0,1478.8,1514.2,1500.0
228105,1488.0,1500.0,1483.7,1500.0,1500.0
108415,1479.9,1455.9,1455.7,1537.9,1442.7
211171,1498.8,1500.0,1500.0,1497.8,1500.0
211179,1491.2,1500.0,1500.0,1491.1,1500.0
211178,1468.9,1500.0,1500.0,1467.9,1500.0
211176,1475.7,1500.0,1500.0,1461.6,1500.0
110365,1384.3,1478.8,1500.0,1382.4,1500.0
110248,1470.1,1527.4,1500.0,1399.8,1500.0
100273,1705.6,1608.2,1754.6,1765.9,1629.7
211173,1454.9,1500.0,1500.0,1440.9,1500.0
209713,1403.3,1479.1,1500.0,1397.4,1500.0
211174,1471.3,1500.0,1500.0,1447.3,1500.0
211177,1485.0,1500.0,1500.0,1480.0,1500.0
209711,1424.9,1477.5,1500.0,1427.1,1500.0
211180,1483.6,1500.0,1500.0,1479.3,1500.0
112265,1465.6,1479.9,1500.0,1465.5,1500.0
202876,1474.5,1500.0,1500.0,1470.1,1500.0
200216,1364.7,1448.7,1447.8,1396.7,1500.0
112296,1513.5,1500.0,1500.0,1507.7,1500.0
211266,1458.3,1500.0,1500.0,1443.9,1500.0
202879,1432.6,1399.9,1500.0,1508.0,1500.0
202877,1479.9,1500.0,1500.0,1478.7,1500.0
209629,1436.8,1462.6,1500.0,1455.4,1500.0
227579,1499.5,1500.0,1500.0,1498.9,1500.0
200939,1649.0,1547.6,1517.9,1562.6,1500.0
227578,1496.1,1477.0,1500.0,1500.0,1500.0
203715,1439.2,1395.7,1499.7,1500.0,1500.0
227581,1482.8,1500.0,1477.9,1500.0,1500.0
200212,1521.3,1500.0,1500.0,1522.7,1500.0
227580,1487.4,1500.0,1500.0,1478.9,1500.0
200933,1647.0,1557.3,1634.5,1617.6,1394.0
227584,1481.6,1500.0,1474.2,1500.0,1500.0
200949,1449.5,1419.0,1451.1,1523.3,1483.5
223870,1478.0,1500.0,1472.0,1500.0,1500.0
227583,1501.1,1500.0,1500.0,1500.0,1500.9
200535,1434.9,1410.2,1504.1,1503.4,1449.1
200207,1505.4,1500.0,1500.0,1499.5,1500.0
223862,1482.7,1500.0,1500.0,1478.7,1500.0
227582,1494.3,1500.0,1500.0,1500.0,1489.7
203688,1440.9,1500.0,1462.5,1451.6,1500.0
112347,1445.8,1500.0,1481.0,1452.3,1500.0
223544,1492.0,1482.3,1500.0,1500.0,1500.0
227586,1493.5,1483.6,1500.0,1500.0,1500.0
227587,1494.3,1486.1,1500.0,1500.0,1500.0
200199,1421.1,1500.0,1480.2,1414.5,1500.0
223716,1483.4,1500.0,1500.0,1472.6,1500.0
224169,1489.8,1500.0,1500.0,1483.7,1500.0
227496,1462.6,1500.0,1500.0,1449.2,1500.0
201142,1550.0,1487.1,1512.4,1505.0,1465.3
200172,1484.9,1500.0,1500.0,1479.1,1500.0
200198,1514.8,1500.0,1500.0,1517.8,1500.0
200201,1483.6,1500.0,1500.0,1478.7,1500.0
200202,1482.6,1500.0,1500.0,1477.6,1500.0
200208,1485.6,1500.0,1484.0,1475.9,1500.0
223869,1465.4,1500.0,1458.5,1500.0,1500.0
223865,1494.0,1500.0,1492.0,1500.0,1500.0
223867,1483.9,1500.0,1479.9,1500.0,1500.0
223868,1484.5,1500.0,1480.8,1500.0,1500.0
223753,1474.6,1498.3,1467.5,1500.0,1500.0
227591,1482.6,1477.8,1500.0,1500.0,1500.0
209784,1458.5,1500.0,1500.0,1451.2,1500.0
101014,1475.8,1470.6,1443.2,1491.4,1391.3
211185,1490.3,1500.0,1500.0,1467.6,1500.0
209782,1505.4,1500.0,1500.0,1497.9,1500.0
227590,1489.9,1486.3,1500.0,1500.0,1500.0
227589,1472.7,1466.8,1500.0,1500.0,1500.0
200267,1802.8,1771.3,1589.7,1498.2,1468.8
224462,1658.3,1424.9,1623.0,1493.5,1604.4
227020,1448.0,1467.1,1479.4,1500.0,1480.0
223873,1486.9,1500.0,1500.0,1500.0,1480.0
200248,1473.6,1500.0,1442.1,1513.8,1500.0
227594,1508.5,1500.0,1508.0,1500.0,1500.0
200895,1508.1,1473.8,1408.0,1503.3,1522.1
227593,1487.8,1500.0,1484.1,1500.0,1500.0
109926,1454.9,1459.9,1500.0,1500.0,1477.7
200240,1751.9,1637.7,1757.5,1466.8,1659.5
224901,1494.6,1500.0,1500.0,1500.0,1490.5
202210,1515.0,1503.6,1500.0,1500.0,1500.0
108101,1411.4,1491.4,1389.4,1500.0,1476.7
226632,1456.7,1467.8,1496.6,1500.0,1480.0
223877,1488.7,1500.0,1500.0,1500.0,1480.0
223879,1480.7,1500.0,1480.0,1500.0,1486.7
100191,1431.2,1476.5,1434.6,1389.3,1369.0
200320,1542.3,1594.7,1509.4,1549.0,1458.9
200254,1513.3,1464.2,1490.5,1510.0,1380.8
227596,1499.1,1500.0,1500.0,1500.0,1502.3
225000,1500.0,1500.0,1500.0,1500.0,1500.1
227595,1483.1,1500.0,1500.0,1500.0,1478.9
201776,1522.8,1480.1,1540.6,1500.0,1478.8
227603,1536.4,1500.0,1537.4,1500.0,1500.0
227599,1469.8,1500.0,1462.3,1500.0,1500.0
224536,1479.3,1500.0,1472.6,1500.0,1500.0
227604,1483.8,1500.0,1479.4,1500.0,1500.0
227602,1492.1,1500.0,1488.6,1500.0,1500.0
227600,1534.1,1500.0,1537.0,1500.0,1500.0
227601,1484.4,1500.0,1480.5,1500.0,1500.0
211186,1444.4,1414.1,1477.2,1500.0,1500.0
227605,1479.7,1500.0,1473.3,1500.0,1500.0
227607,1497.0,1500.0,1498.6,1500.0,1500.0
200284,1477.2,1525.4,1435.8,1459.2,1500.0
203725,1468.4,1500.0,1458.2,1500.0,1500.0
223985,1476.5,1500.0,1480.2,1480.0,1500.0
227598,1485.5,1500.0,1481.4,1500.0,1500.0
224191,1467.2,1477.8,1478.4,1500.0,1500.0
223987,1482.0,1500.0,1476.7,1500.0,1500.0
125586,1389.4,1375.4,1476.7,1500.0,1500.0
125685,1418.7,1392.4,1500.0,1500.0,1500.0
211192,1469.6,1500.0,1461.5,1500.0,1500.0
211194,1481.1,1500.0,1478.7,1500.0,1500.0
211195,1486.5,1500.0,1469.9,1500.0,1500.0
211191,1473.4,1500.0,1458.9,1500.0,1500.0
211196,1470.3,1500.0,1453.8,1500.0,1500.0
211198,1492.8,1500.0,1479.0,1500.0,1500.0
211200,1489.0,1500.0,1484.0,1500.0,1500.0
211201,1485.8,1500.0,1479.3,1500.0,1500.0
120389,1484.5,1500.0,1477.4,1500.0,1500.0
211197,1489.9,1500.0,1485.4,1500.0,1500.0
211187,1485.1,1500.0,1477.8,1500.0,1500.0
211189,1493.6,1500.0,1493.4,1500.0,1500.0
211190,1490.0,1500.0,1491.3,1500.0,1500.0
227609,1515.7,1500.0,1514.0,1500.0,1500.0
227520,1490.0,1500.0,1487.9,1500.0,1500.0
223810,1496.8,1487.1,1500.0,1500.0,1500.0
223535,1485.4,1451.7,1500.0,1500.0,1500.0
223809,1484.1,1478.7,1500.0,1500.0,1500.0
223812,1499.3,1495.4,1500.0,1500.0,1500.0
223459,1489.3,1450.0,1500.0,1500.0,1500.0
223643,1469.8,1459.0,1500.0,1500.0,1500.0
223731,1494.8,1471.5,1500.0,1500.0,1500.0
223818,1498.6,1493.9,1500.0,1500.0,1500.0
223616,1507.0,1501.7,1500.0,1500.0,1500.0
223817,1487.3,1480.4,1500.0,1500.0,1500.0
223816,1481.2,1478.0,1500.0,1500.0,1500.0
223814,1496.4,1485.8,1500.0,1500.0,1500.0
223737,1486.4,1473.6,1500.0,1500.0,1500.0
125622,1470.4,1460.7,1500.0,1500.0,1500.0
227612,1484.5,1500.0,1480.2,1500.0,1500.0
202616,1433.2,1408.0,1497.3,1462.6,1500.0
209445,1497.3,1491.2,1500.0,1500.0,1500.0
209432,1436.4,1411.3,1500.0,1500.0,1500.0
209430,1536.9,1525.6,1500.0,1500.0,1500.0
112538,1467.4,1442.8,1500.0,1500.0,1500.0
202705,1576.1,1485.8,1647.9,1442.7,1500.0
100283,1478.6,1432.5,1500.0,1500.0,1500.0
209447,1490.0,1489.4,1500.0,1500.0,1500.0
209446,1495.9,1487.5,1500.0,1500.0,1500.0
104418,1422.9,1443.7,1500.0,1478.4,1477.2
209428,1465.2,1441.0,1500.0,1500.0,1500.0
109913,1480.3,1446.5,1500.0,1500.0,1500.0
203728,1446.5,1481.6,1425.4,1500.0,1500.0
209727,1461.1,1500.0,1448.3,1500.0,1500.0
211181,1497.2,1500.0,1491.3,1500.0,1500.0
112872,1452.1,1500.0,1432.5,1500.0,1500.0
211182,1467.7,1500.0,1459.0,1500.0,1500.0
211183,1486.3,1500.0,1460.8,1500.0,1500.0
227532,1484.0,1500.0,1477.2,1500.0,1500.0
227611,1491.5,1500.0,1489.3,1500.0,1500.0
100281,1509.3,1461.3,1513.9,1529.3,1396.3
125698,1516.3,1518.9,1500.0,1500.0,1500.0
211422,1487.4,1475.7,1500.0,1500.0,1500.0
209600,1489.3,1484.3,1500.0,1500.0,1500.0
209602,1478.8,1468.6,1500.0,1500.0,1500.0
209601,1493.1,1485.9,1500.0,1500.0,1500.0
209599,1496.0,1493.4,1500.0,1500.0,1500.0
209598,1489.9,1482.5,1500.0,1500.0,1500.0
227621,1494.4,1500.0,1491.0,1500.0,1500.0
227620,1490.3,1500.0,1486.2,1500.0,1500.0
227619,1483.7,1500.0,1479.5,1500.0,1500.0
227613,1495.5,1500.0,1490.1,1500.0,1500.0
227615,1494.3,1479.8,1500.0,1500.0,1500.0
227614,1483.6,1500.0,1492.5,1482.5,1500.0
227616,1492.7,1485.5,1500.0,1500.0,1500.0
223723,1457.5,1473.2,1478.7,1487.1,1500.0
227618,1469.4,1500.0,1462.2,1500.0,1500.0
224222,1489.7,1500.0,1485.3,1500.0,1500.0
227622,1481.5,1500.0,1477.0,1500.0,1500.0
203687,1416.9,1438.4,1432.0,1480.0,1500.0
227623,1485.7,1500.0,1480.6,1500.0,1500.0
227624,1486.4,1500.0,1483.7,1500.0,1500.0
227626,1491.4,1500.0,1488.4,1500.0,1500.0
209604,1486.9,1475.1,1500.0,1500.0,1500.0
223662,1455.3,1427.8,1500.0,1500.0,1500.0
206996,1462.8,1433.3,1500.0,1500.0,1500.0
109262,1482.0,1500.0,1478.0,1500.0,1500.0
107454,1519.3,1500.0,1516.1,1500.0,1500.0
100232,1807.7,1765.9,1798.5,1602.2,1658.2
100251,1589.0,1576.0,1471.2,1483.7,1460.1
211423,1513.2,1500.0,1487.9,1500.0,1500.0
211428,1469.4,1500.0,1462.2,1500.0,1500.0
211241,1452.5,1500.0,1451.7,1500.0,1500.0
211427,1478.7,1500.0,1467.4,1500.0,1500.0
211426,1461.4,1500.0,1456.1,1500.0,1500.0
211424,1471.7,1500.0,1464.6,1500.0,1500.0
211209,1492.1,1487.1,1500.0,1500.0,1500.0
110447,1250.1,1266.3,1399.8,1461.2,1428.3
211210,1487.3,1474.0,1500.0,1500.0,1500.0
110446,1455.3,1440.2,1500.0,1500.0,1500.0
209721,1447.6,1437.4,1500.0,1500.0,1500.0
209719,1454.0,1437.7,1500.0,1500.0,1500.0
110879,1415.9,1396.9,1475.0,1500.0,1500.0
110801,1386.6,1418.9,1402.8,1500.0,1500.0
110330,1490.6,1494.9,1488.3,1500.0,1500.0
107071,1386.1,1429.3,1403.1,1500.0,1500.0
209613,1485.5,1500.0,1458.7,1500.0,1500.0
110257,1485.2,1500.0,1462.7,1500.0,1500.0
227007,1418.7,1500.0,1414.2,1477.4,1500.0
201162,1516.8,1563.3,1560.3,1291.4,1465.2
200255,1721.3,1731.7,1611.5,1611.0,1562.8
200243,1466.0,1452.6,1423.9,1489.8,1430.7
227628,1480.5,1500.0,1475.6,1500.0,1500.0
223702,1443.6,1500.0,1442.7,1500.0,1487.5
227527,1450.4,1500.0,1440.6,1500.0,1500.0
226612,1459.0,1500.0,1449.8,1500.0,1500.0
225152,1482.4,1500.0,1479.3,1500.0,1500.0
100716,1463.5,1500.6,1442.4,1500.0,1500.0
223742,1482.9,1500.0,1468.1,1500.0,1500.0
100321,1589.2,1613.7,1621.9,1592.5,1487.7
225048,1466.2,1500.0,1457.0,1500.0,1500.0
224614,1483.5,1500.0,1481.7,1500.0,1500.0
227547,1456.4,1500.0,1464.0,1474.3,1500.0
227631,1498.2,1500.0,1499.2,1500.0,1500.0
227630,1494.1,1500.0,1505.1,1472.2,1500.0
201147,1541.4,1508.8,1540.8,1483.1,1500.0
227632,1482.9,1500.0,1479.4,1500.0,1500.0
227635,1484.0,1479.2,1500.0,1500.0,1500.0
200926,1594.7,1479.3,1616.1,1479.4,1469.8
200942,1623.1,1494.2,1691.4,1473.0,1510.3
200941,1734.2,1718.5,1641.0,1602.3,1517.3
227634,1480.9,1476.6,1500.0,1500.0,1500.0
100261,1751.7,1807.5,1766.8,1744.6,1770.4
223822,1488.4,1500.0,1478.8,1500.0,1500.0
224289,1455.1,1458.1,1487.3,1470.1,1500.0
227636,1502.6,1502.9,1500.0,1500.0,1500.0
111006,1440.1,1433.7,1479.2,1500.0,1500.0
125691,1397.9,1373.8,1500.0,1500.0,1500.0
110020,1454.4,1500.0,1424.0,1500.0,1500.0
108118,1493.3,1488.6,1460.4,1534.3,1484.9
100107,1268.8,1392.1,1287.5,1384.1,1462.7
100271,1628.7,1502.1,1638.5,1464.7,1481.1
110019,1492.0,1500.0,1481.3,1500.0,1500.0
227638,1480.6,1500.0,1476.3,1500.0,1500.0
226757,1453.7,1500.0,1442.3,1500.0,1500.0
227639,1493.8,1500.0,1481.4,1500.0,1500.0
224400,1459.6,1481.5,1478.9,1478.0,1500.0
225969,1485.2,1500.0,1482.5,1500.0,1500.0
224410,1503.8,1520.0,1509.1,1466.1,1500.0
227640,1522.8,1529.1,1500.0,1500.0,1500.0
226278,1494.3,1485.9,1500.0,1500.0,1500.0
227641,1494.1,1486.5,1500.0,1500.0,1500.0
226271,1493.8,1486.4,1500.0,1500.0,1500.0
203657,1481.2,1469.1,1500.0,1500.0,1500.0
227512,1484.9,1483.3,1495.5,1500.0,1500.0
226619,1466.2,1458.5,1500.0,1500.0,1500.0
223787,1465.5,1456.7,1500.0,1500.0,1500.0
211205,1411.8,1500.0,1484.9,1406.1,1500.0
100170,1616.6,1664.0,1519.3,1499.4,1526.3
223829,1486.5,1500.0,1477.8,1500.0,1500.0
223826,1487.8,1500.0,1479.7,1500.0,1500.0
223827,1498.8,1500.0,1498.1,1500.0,1500.0
227643,1498.5,1500.0,1496.8,1500.0,1500.0
212454,1464.1,1465.6,1464.2,1500.0,1500.0
125589,1472.6,1451.4,1500.0,1500.0,1500.0
201246,1497.5,1480.0,1535.2,1453.2,1500.0
223746,1458.8,1478.8,1460.0,1500.0,1500.0
109916,1497.6,1494.2,1500.0,1500.0,1488.8
109917,1498.5,1494.7,1500.0,1500.0,1489.4
109897,1422.0,1491.6,1446.0,1457.7,1500.0
211226,1461.8,1500.0,1500.0,1453.7,1500.0
110107,1443.5,1500.0,1500.0,1430.6,1500.0
211228,1447.3,1500.0,1500.0,1437.3,1500.0
211430,1490.3,1500.0,1500.0,1482.1,1500.0
211232,1449.6,1500.0,1500.0,1429.4,1500.0
211429,1485.4,1500.0,1500.0,1479.2,1500.0
211432,1454.2,1500.0,1500.0,1437.3,1500.0
227647,1493.6,1500.0,1500.0,1489.0,1500.0
211431,1494.9,1500.0,1500.0,1493.1,1500.0
211281,1469.6,1500.0,1500.0,1460.3,1500.0
